更新日期,更新時間,其他國家/地區,個案/確診個案數目,確診個案中的死亡個案,備註
05/03/2020,9:00,阿爾及利亞,5,0,
05/03/2020,9:00,安道爾,1,0,
05/03/2020,9:00,亞美尼亞,1,0,
05/03/2020,9:00,澳洲,43,1,
05/03/2020,9:00,奧地利,24,0,
05/03/2020,9:00,阿塞拜疆,3,0,
05/03/2020,9:00,巴林,49,0,
05/03/2020,9:00,白俄羅斯,1,0,
05/03/2020,9:00,比利時,8,0,
05/03/2020,9:00,巴西,2,0,
05/03/2020,9:00,柬埔寨,1,0,
05/03/2020,9:00,加拿大,30,0,
05/03/2020,9:00,智利,1,0,
05/03/2020,9:00,克羅地亞,9,0,
05/03/2020,9:00,捷克,5,0,
05/03/2020,9:00,丹麥,8,0,
05/03/2020,9:00,多米尼加,1,0,
05/03/2020,9:00,厄瓜多爾,7,0,
05/03/2020,9:00,埃及,2,0,
05/03/2020,9:00,愛沙尼亞,2,0,
05/03/2020,9:00,芬蘭,7,0,
05/03/2020,9:00,法國,285,4,
05/03/2020,9:00,格魯吉亞,3,0,
05/03/2020,9:00,德國,262,0,
05/03/2020,9:00,希臘,7,0,
05/03/2020,9:00,香港特別行政區,105,2,包括1宗疑似個案
05/03/2020,9:00,冰島,16,0,
05/03/2020,9:00,印度,28,0,
05/03/2020,9:00,印尼,2,0,
05/03/2020,9:00,伊朗,2922,92,
05/03/2020,9:00,伊拉克,31,0,
05/03/2020,9:00,愛爾蘭,2,0,
05/03/2020,9:00,以色列,12,0,
05/03/2020,9:00,意大利,3089,107,
05/03/2020,9:00,日本,317,6,有706宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
05/03/2020,9:00,約旦,1,0,
05/03/2020,9:00,韓國,5766,35,
05/03/2020,9:00,科威特,56,0,
05/03/2020,9:00,拉脫維亞,1,0,
05/03/2020,9:00,黎巴嫩,13,0,
05/03/2020,9:00,立陶宛,1,0,
05/03/2020,9:00,盧森堡,1,0,
05/03/2020,9:00,澳門特別行政區,10,0,
05/03/2020,9:00,馬來西亞,50,0,
05/03/2020,9:00,墨西哥,5,0,
05/03/2020,9:00,摩納哥,1,0,
05/03/2020,9:00,摩洛哥,1,0,
05/03/2020,9:00,尼泊爾,1,0,
05/03/2020,9:00,荷蘭,28,0,
05/03/2020,9:00,新西蘭,2,0,
05/03/2020,9:00,尼日利亞,1,0,
05/03/2020,9:00,北馬其頓,1,0,
05/03/2020,9:00,挪威,32,0,
05/03/2020,9:00,阿曼,12,0,
05/03/2020,9:00,巴基斯坦,5,0,
05/03/2020,9:00,波蘭,1,0,
05/03/2020,9:00,葡萄牙 ,2,0,
05/03/2020,9:00,卡塔爾,8,0,
05/03/2020,9:00,羅馬尼亞,4,0,
05/03/2020,9:00,俄羅斯,3,0,
05/03/2020,9:00,聖馬力諾,8,0,
05/03/2020,9:00,沙特阿拉伯,1,0,
05/03/2020,9:00,塞內加爾,1,0,
05/03/2020,9:00,新加坡,112,0,
05/03/2020,9:00,西班牙,200,1,
05/03/2020,9:00,斯里蘭卡,1,0,
05/03/2020,9:00,瑞典,24,0,
05/03/2020,9:00,瑞士,37,0,
05/03/2020,9:00,台灣,42,1,
05/03/2020,9:00,泰國,43,1,
05/03/2020,9:00,菲律賓,3,1,
05/03/2020,9:00,突尼斯,1,0,
05/03/2020,9:00,烏克蘭,1,0,
05/03/2020,9:00,阿聯酋,27,0,
05/03/2020,9:00,英國,85,0,
05/03/2020,9:00,美國,80,9,
05/03/2020,9:00,越南,16,0,
05/03/2020,18:00,阿根廷,1,0,
05/03/2020,18:00,阿富汗,1,0,
05/03/2020,18:00,阿爾及利亞,5,0,
05/03/2020,18:00,安道爾,1,0,
05/03/2020,18:00,亞美尼亞,1,0,
05/03/2020,18:00,澳洲,43,1,
05/03/2020,18:00,奧地利,24,0,
05/03/2020,18:00,阿塞拜疆,3,0,
05/03/2020,18:00,巴林,49,0,
05/03/2020,18:00,白俄羅斯,1,0,
05/03/2020,18:00,比利時,8,0,
05/03/2020,18:00,巴西,2,0,
05/03/2020,18:00,柬埔寨,1,0,
05/03/2020,18:00,加拿大,30,0,
05/03/2020,18:00,智利,1,0,
05/03/2020,18:00,克羅地亞,9,0,
05/03/2020,18:00,捷克,5,0,
05/03/2020,18:00,丹麥,8,0,
05/03/2020,18:00,多米尼加,1,0,
05/03/2020,18:00,厄瓜多爾,7,0,
05/03/2020,18:00,埃及,2,0,
05/03/2020,18:00,愛沙尼亞,2,0,
05/03/2020,18:00,芬蘭,7,0,
05/03/2020,18:00,法國,285,4,
05/03/2020,18:00,格魯吉亞,3,0,
05/03/2020,18:00,德國,349,0,
05/03/2020,18:00,希臘,7,0,
05/03/2020,18:00,香港特別行政區,105,2,包括1宗疑似個案
05/03/2020,18:00,匈牙利,2,0,
05/03/2020,18:00,冰島,16,0,
05/03/2020,18:00,印度,28,0,
05/03/2020,18:00,印尼,2,0,
05/03/2020,18:00,伊朗,2922,92,
05/03/2020,18:00,伊拉克,31,0,
05/03/2020,18:00,愛爾蘭,2,0,
05/03/2020,18:00,以色列,12,0,
05/03/2020,18:00,意大利,3089,107,
05/03/2020,18:00,日本,317,6,有706宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
05/03/2020,18:00,約旦,1,0,
05/03/2020,18:00,韓國,5766,35,
05/03/2020,18:00,科威特,56,0,
05/03/2020,18:00,拉脫維亞,1,0,
05/03/2020,18:00,黎巴嫩,13,0,
05/03/2020,18:00,立陶宛,1,0,
05/03/2020,18:00,盧森堡,1,0,
05/03/2020,18:00,澳門特別行政區,10,0,
05/03/2020,18:00,馬來西亞,50,0,
05/03/2020,18:00,墨西哥,5,0,
05/03/2020,18:00,摩納哥,1,0,
05/03/2020,18:00,摩洛哥,1,0,
05/03/2020,18:00,尼泊爾,1,0,
05/03/2020,18:00,荷蘭,28,0,
05/03/2020,18:00,新西蘭,2,0,
05/03/2020,18:00,尼日利亞,1,0,
05/03/2020,18:00,北馬其頓,1,0,
05/03/2020,18:00,挪威,32,0,
05/03/2020,18:00,阿曼,12,0,
05/03/2020,18:00,巴基斯坦,5,0,
05/03/2020,18:00,波蘭,1,0,
05/03/2020,18:00,葡萄牙 ,2,0,
05/03/2020,18:00,卡塔爾,8,0,
05/03/2020,18:00,羅馬尼亞,4,0,
05/03/2020,18:00,俄羅斯,3,0,
05/03/2020,18:00,聖馬力諾,8,0,
05/03/2020,18:00,沙特阿拉伯,1,0,
05/03/2020,18:00,塞內加爾,1,0,
05/03/2020,18:00,新加坡,112,0,
05/03/2020,18:00,斯洛文尼亞,1,0,
05/03/2020,18:00,西班牙,200,1,
05/03/2020,18:00,斯里蘭卡,1,0,
05/03/2020,18:00,瑞典,24,0,
05/03/2020,18:00,瑞士,37,0,
05/03/2020,18:00,台灣,42,1,
05/03/2020,18:00,泰國,43,1,
05/03/2020,18:00,菲律賓,3,1,
05/03/2020,18:00,突尼斯,1,0,
05/03/2020,18:00,烏克蘭,1,0,
05/03/2020,18:00,阿聯酋,27,0,
05/03/2020,18:00,英國,85,0,
05/03/2020,18:00,美國,80,9,
05/03/2020,18:00,越南,16,0,
06/03/2020,9:00,阿富汗,1,0,
06/03/2020,9:00,阿爾及利亞,12,0,
06/03/2020,9:00,安道爾,1,0,
06/03/2020,9:00,阿根廷,1,0,
06/03/2020,9:00,亞美尼亞,1,0,
06/03/2020,9:00,澳洲,66,3,
06/03/2020,9:00,奧地利,37,0,
06/03/2020,9:00,阿塞拜疆,3,0,
06/03/2020,9:00,巴林,49,0,
06/03/2020,9:00,白俄羅斯,6,0,
06/03/2020,9:00,比利時,23,0,
06/03/2020,9:00,波斯尼亞和黑塞哥維那,2,0,
06/03/2020,9:00,巴西,3,0,
06/03/2020,9:00,柬埔寨,1,0,
06/03/2020,9:00,加拿大,30,0,
06/03/2020,9:00,智利,1,0,
06/03/2020,9:00,克羅地亞,9,0,
06/03/2020,9:00,捷克,5,0,
06/03/2020,9:00,丹麥,10,0,
06/03/2020,9:00,多米尼加,1,0,
06/03/2020,9:00,厄瓜多爾,7,0,
06/03/2020,9:00,埃及,2,0,
06/03/2020,9:00,愛沙尼亞,2,0,
06/03/2020,9:00,芬蘭,7,0,
06/03/2020,9:00,法國,423,7,
06/03/2020,9:00,格魯吉亞,3,0,
06/03/2020,9:00,德國,400,0,
06/03/2020,9:00,直布羅陀,1,0,
06/03/2020,9:00,希臘,9,0,
06/03/2020,9:00,香港特別行政區,105,2,包括1宗疑似個案
06/03/2020,9:00,匈牙利,2,0,
06/03/2020,9:00,冰島,26,0,
06/03/2020,9:00,印度,29,0,
06/03/2020,9:00,印尼,2,0,
06/03/2020,9:00,伊朗,3513,107,
06/03/2020,9:00,伊拉克,36,2,
06/03/2020,9:00,愛爾蘭,2,0,
06/03/2020,9:00,以色列,15,0,
06/03/2020,9:00,意大利,3858,148,
06/03/2020,9:00,日本,349,6,有696宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
06/03/2020,9:00,約旦,1,0,
06/03/2020,9:00,韓國,6284,42,
06/03/2020,9:00,科威特,58,0,
06/03/2020,9:00,拉脫維亞,1,0,
06/03/2020,9:00,黎巴嫩,13,0,
06/03/2020,9:00,列支敦斯登,1,0,
06/03/2020,9:00,立陶宛,1,0,
06/03/2020,9:00,盧森堡,1,0,
06/03/2020,9:00,澳門特別行政區,10,0,
06/03/2020,9:00,馬來西亞,50,0,
06/03/2020,9:00,墨西哥,5,0,
06/03/2020,9:00,摩納哥,1,0,
06/03/2020,9:00,摩洛哥,2,0,
06/03/2020,9:00,尼泊爾,1,0,
06/03/2020,9:00,荷蘭,38,0,
06/03/2020,9:00,新西蘭,2,0,
06/03/2020,9:00,尼日利亞,1,0,
06/03/2020,9:00,北馬其頓,1,0,
06/03/2020,9:00,挪威,56,0,
06/03/2020,9:00,阿曼,15,0,
06/03/2020,9:00,巴基斯坦,5,0,
06/03/2020,9:00,巴勒斯坦,4,0,
06/03/2020,9:00,波蘭,1,0,
06/03/2020,9:00,葡萄牙 ,7,0,
06/03/2020,9:00,卡塔爾,8,0,
06/03/2020,9:00,羅馬尼亞,4,0,
06/03/2020,9:00,俄羅斯,3,0,
06/03/2020,9:00,聖巴泰勒米,1,0,
06/03/2020,9:00,聖馬丁,2,0,
06/03/2020,9:00,聖馬力諾,16,0,
06/03/2020,9:00,沙特阿拉伯,2,0,
06/03/2020,9:00,塞內加爾,4,0,
06/03/2020,9:00,新加坡,117,0,
06/03/2020,9:00,斯洛文尼亞,1,0,
06/03/2020,9:00,西班牙,261,3,
06/03/2020,9:00,斯里蘭卡,1,0,
06/03/2020,9:00,瑞典,35,0,
06/03/2020,9:00,瑞士,56,0,
06/03/2020,9:00,台灣,44,1,
06/03/2020,9:00,泰國,47,1,
06/03/2020,9:00,菲律賓,3,1,
06/03/2020,9:00,突尼斯,1,0,
06/03/2020,9:00,烏克蘭,1,0,
06/03/2020,9:00,阿聯酋,27,0,
06/03/2020,9:00,英國,115,0,
06/03/2020,9:00,美國,99,10,
06/03/2020,9:00,越南,16,0,
06/03/2020,18:00,阿富汗,1,0,
06/03/2020,18:00,阿爾及利亞,12,0,
06/03/2020,18:00,安道爾,1,0,
06/03/2020,18:00,阿根廷,1,0,
06/03/2020,18:00,亞美尼亞,1,0,
06/03/2020,18:00,澳洲,66,3,
06/03/2020,18:00,奧地利,37,0,
06/03/2020,18:00,阿塞拜疆,3,0,
06/03/2020,18:00,巴林,49,0,
06/03/2020,18:00,白俄羅斯,6,0,
06/03/2020,18:00,比利時,23,0,
06/03/2020,18:00,波斯尼亞和黑塞哥維那,2,0,
06/03/2020,18:00,巴西,3,0,
06/03/2020,18:00,柬埔寨,1,0,
06/03/2020,18:00,加拿大,30,0,
06/03/2020,18:00,智利,1,0,
06/03/2020,18:00,克羅地亞,9,0,
06/03/2020,18:00,捷克,5,0,
06/03/2020,18:00,丹麥,10,0,
06/03/2020,18:00,多米尼加,1,0,
06/03/2020,18:00,厄瓜多爾,7,0,
06/03/2020,18:00,埃及,2,0,
06/03/2020,18:00,愛沙尼亞,2,0,
06/03/2020,18:00,芬蘭,7,0,
06/03/2020,18:00,法國,423,7,
06/03/2020,18:00,格魯吉亞,3,0,
06/03/2020,18:00,德國,534,0,
06/03/2020,18:00,直布羅陀,1,0,
06/03/2020,18:00,希臘,9,0,
06/03/2020,18:00,香港特別行政區,107,2,包括1宗疑似個案
06/03/2020,18:00,匈牙利,2,0,
06/03/2020,18:00,冰島,26,0,
06/03/2020,18:00,印度,29,0,
06/03/2020,18:00,印尼,2,0,
06/03/2020,18:00,伊朗,3513,107,
06/03/2020,18:00,伊拉克,36,2,
06/03/2020,18:00,愛爾蘭,2,0,
06/03/2020,18:00,以色列,15,0,
06/03/2020,18:00,意大利,3858,148,
06/03/2020,18:00,日本,349,6,不包括696宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
06/03/2020,18:00,約旦,1,0,
06/03/2020,18:00,韓國,6284,42,
06/03/2020,18:00,科威特,58,0,
06/03/2020,18:00,拉脫維亞,1,0,
06/03/2020,18:00,黎巴嫩,13,0,
06/03/2020,18:00,列支敦斯登,1,0　,
06/03/2020,18:00,立陶宛,1,0,
06/03/2020,18:00,盧森堡,1,0,
06/03/2020,18:00,澳門特別行政區,10,0,
06/03/2020,18:00,馬來西亞,50,0,
06/03/2020,18:00,墨西哥,5,0,
06/03/2020,18:00,摩納哥,1,0,
06/03/2020,18:00,摩洛哥,2,0,
06/03/2020,18:00,尼泊爾,1,0,
06/03/2020,18:00,荷蘭,38,0,
06/03/2020,18:00,新西蘭,2,0,
06/03/2020,18:00,尼日利亞,1,0,
06/03/2020,18:00,北馬其頓,1,0,
06/03/2020,18:00,挪威,56,0,
06/03/2020,18:00,阿曼,15,0,
06/03/2020,18:00,巴基斯坦,5,0,
06/03/2020,18:00,巴勒斯坦,4,0,
06/03/2020,18:00,波蘭,1,0,
06/03/2020,18:00,葡萄牙 ,7,0,
06/03/2020,18:00,卡塔爾,8,0,
06/03/2020,18:00,羅馬尼亞,4,0,
06/03/2020,18:00,俄羅斯,3,0,
06/03/2020,18:00,聖巴泰勒米,1,0,
06/03/2020,18:00,聖馬丁,2,0,
06/03/2020,18:00,聖馬力諾,16,0,
06/03/2020,18:00,沙特阿拉伯,2,0,
06/03/2020,18:00,塞內加爾,4,0,
06/03/2020,18:00,新加坡,117,0,
06/03/2020,18:00,斯洛文尼亞,1,0,
06/03/2020,18:00,西班牙,261,3,
06/03/2020,18:00,斯里蘭卡,1,0,
06/03/2020,18:00,瑞典,35,0,
06/03/2020,18:00,瑞士,56,0,
06/03/2020,18:00,台灣,45,1,
06/03/2020,18:00,泰國,47,1,
06/03/2020,18:00,菲律賓,3,1,
06/03/2020,18:00,突尼斯,1,0,
06/03/2020,18:00,烏克蘭,1,0,
06/03/2020,18:00,阿聯酋,27,0,
06/03/2020,18:00,英國,115,0,
06/03/2020,18:00,美國,99,10,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
06/03/2020,18:00,越南,16,0,
07/03/2020,9:00,阿富汗,1,0,
07/03/2020,9:00,阿爾及利亞,12,0,
07/03/2020,9:00,安道爾,1,0,
07/03/2020,9:00,阿根廷,1,0,
07/03/2020,9:00,亞美尼亞,1,0,
07/03/2020,9:00,澳洲,57,2,
07/03/2020,9:00,奧地利,47,0,
07/03/2020,9:00,阿塞拜疆,3,0,
07/03/2020,9:00,巴林,49,0,
07/03/2020,9:00,白俄羅斯,6,0,
07/03/2020,9:00,比利時,50,0,
07/03/2020,9:00,不丹,1,0,
07/03/2020,9:00,波斯尼亞和黑塞哥維那,2,0,
07/03/2020,9:00,巴西,7,0,
07/03/2020,9:00,柬埔寨,1,0,
07/03/2020,9:00,喀麥隆,1,0,
07/03/2020,9:00,加拿大,45,0,
07/03/2020,9:00,智利,1,0,
07/03/2020,9:00,克羅地亞,10,0,
07/03/2020,9:00,捷克,12,0,
07/03/2020,9:00,丹麥,18,0,
07/03/2020,9:00,多米尼加,1,0,
07/03/2020,9:00,厄瓜多爾,13,0,
07/03/2020,9:00,埃及,3,0,
07/03/2020,9:00,愛沙尼亞,3,0,
07/03/2020,9:00,芬蘭,12,0,
07/03/2020,9:00,法國,613,9,
07/03/2020,9:00,格魯吉亞,9,0,
07/03/2020,9:00,德國,639,0,
07/03/2020,9:00,直布羅陀,1,0,
07/03/2020,9:00,希臘,32,0,
07/03/2020,9:00,香港特別行政區,108,2,包括1宗疑似個案
07/03/2020,9:00,匈牙利,2,0,
07/03/2020,9:00,冰島,26,0,
07/03/2020,9:00,印度,30,0,
07/03/2020,9:00,印尼,2,0,
07/03/2020,9:00,伊朗,4747,124,
07/03/2020,9:00,伊拉克,36,2,
07/03/2020,9:00,愛爾蘭,14,0,
07/03/2020,9:00,以色列,15,0,
07/03/2020,9:00,意大利,4636,197,
07/03/2020,9:00,日本,408,6,不包括696宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
07/03/2020,9:00,約旦,1,0,
07/03/2020,9:00,韓國,6767,44,
07/03/2020,9:00,科威特,58,0,
07/03/2020,9:00,拉脫維亞,1,0,
07/03/2020,9:00,黎巴嫩,16,0,
07/03/2020,9:00,列支敦斯登,1,0,
07/03/2020,9:00,立陶宛,1,0,
07/03/2020,9:00,盧森堡,1,0,
07/03/2020,9:00,澳門特別行政區,10,0,
07/03/2020,9:00,馬來西亞,55,0,
07/03/2020,9:00,墨西哥,5,0,
07/03/2020,9:00,摩納哥,1,0,
07/03/2020,9:00,摩洛哥,2,0,
07/03/2020,9:00,尼泊爾,1,0,
07/03/2020,9:00,荷蘭,82,0,
07/03/2020,9:00,新西蘭,4,0,
07/03/2020,9:00,尼日利亞,1,0,
07/03/2020,9:00,北馬其頓,1,0,
07/03/2020,9:00,挪威,86,0,
07/03/2020,9:00,阿曼,16,0,
07/03/2020,9:00,巴基斯坦,5,0,
07/03/2020,9:00,巴勒斯坦,7,0,
07/03/2020,9:00,波蘭,1,0,
07/03/2020,9:00,葡萄牙 ,9,0,
07/03/2020,9:00,卡塔爾,8,0,
07/03/2020,9:00,羅馬尼亞,6,0,
07/03/2020,9:00,俄羅斯,4,0,
07/03/2020,9:00,聖巴泰勒米,1,0,
07/03/2020,9:00,聖馬丁,2,0,
07/03/2020,9:00,聖馬力諾,21,0,
07/03/2020,9:00,沙特阿拉伯,8,0,
07/03/2020,9:00,塞內加爾,4,0,
07/03/2020,9:00,塞爾維亞,1,0,
07/03/2020,9:00,新加坡,130,0,
07/03/2020,9:00,斯洛文尼亞,6,0,
07/03/2020,9:00,南非,1,0,
07/03/2020,9:00,西班牙,374,5,
07/03/2020,9:00,斯里蘭卡,1,0,
07/03/2020,9:00,瑞典,61,0,
07/03/2020,9:00,瑞士,86,1,
07/03/2020,9:00,台灣,45,1,
07/03/2020,9:00,泰國,47,1,
07/03/2020,9:00,菲律賓,5,1,
07/03/2020,9:00, 突尼斯,1,0,
07/03/2020,9:00,烏克蘭,1,0,
07/03/2020,9:00,阿聯酋,27,0,
07/03/2020,9:00,英國,163,1,
07/03/2020,9:00,美國,148,10,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
07/03/2020,9:00,越南,16,0,
07/03/2020,18:00,阿富汗,1,0,
07/03/2020,18:00,阿爾及利亞,12,0,
07/03/2020,18:00,安道爾,1,0,
07/03/2020,18:00,阿根廷,1,0,
07/03/2020,18:00,亞美尼亞,1,0,
07/03/2020,18:00,澳洲,57,2,
07/03/2020,18:00,奧地利,47,0,
07/03/2020,18:00,阿塞拜疆,3,0,
07/03/2020,18:00,巴林,49,0,
07/03/2020,18:00,白俄羅斯,6,0,
07/03/2020,18:00,比利時,50,0,
07/03/2020,18:00,不丹,1,0,
07/03/2020,18:00,波斯尼亞和黑塞哥維那,2,0,
07/03/2020,18:00,巴西,7,0,
07/03/2020,18:00,柬埔寨,1,0,
07/03/2020,18:00,喀麥隆,1,0,
07/03/2020,18:00,加拿大,45,0,
07/03/2020,18:00,智利,1,0,
07/03/2020,18:00,克羅地亞,10,0,
07/03/2020,18:00,捷克,12,0,
07/03/2020,18:00,丹麥,18,0,
07/03/2020,18:00,多米尼加,1,0,
07/03/2020,18:00,厄瓜多爾,13,0,
07/03/2020,18:00,埃及,3,0,
07/03/2020,18:00,愛沙尼亞,3,0,
07/03/2020,18:00,芬蘭,12,0,
07/03/2020,18:00,法國,613,10,
07/03/2020,18:00,格魯吉亞,9,0,
07/03/2020,18:00,德國,684,0,
07/03/2020,18:00,直布羅陀,1,0,
07/03/2020,18:00,希臘,32,0,
07/03/2020,18:00,香港特別行政區,109,2,包括1宗疑似個案
07/03/2020,18:00,匈牙利,2,0,
07/03/2020,18:00,冰島,26,0,
07/03/2020,18:00,印度,30,0,
07/03/2020,18:00,印尼,2,0,
07/03/2020,18:00,伊朗,4747,124,
07/03/2020,18:00,伊拉克,36,2,
07/03/2020,18:00,愛爾蘭,14,0,
07/03/2020,18:00,以色列,15,0,
07/03/2020,18:00,意大利,4636,197,
07/03/2020,18:00,日本,408,6,不包括696宗確診個案為郵輪乘客/船員 (當中包括6宗死亡個案)
07/03/2020,18:00,約旦,1,0,
07/03/2020,18:00,韓國,6767,44,
07/03/2020,18:00,科威特,58,0,
07/03/2020,18:00,拉脫維亞,1,0,
07/03/2020,18:00,黎巴嫩,16,0,
07/03/2020,18:00,列支敦斯登,1,0,
07/03/2020,18:00,立陶宛,1,0,
07/03/2020,18:00,盧森堡,1,0,
07/03/2020,18:00,澳門特別行政區,10,0,
07/03/2020,18:00,馬來西亞,55,0,
07/03/2020,18:00,墨西哥,5,0,
07/03/2020,18:00,摩納哥,1,0,
07/03/2020,18:00,摩洛哥,2,0,
07/03/2020,18:00,尼泊爾,1,0,
07/03/2020,18:00,荷蘭,82,0,
07/03/2020,18:00,新西蘭,4,0,
07/03/2020,18:00,尼日利亞,1,0,
07/03/2020,18:00,北馬其頓,1,0,
07/03/2020,18:00,挪威,86,0,
07/03/2020,18:00,阿曼,16,0,
07/03/2020,18:00,巴基斯坦,5,0,
07/03/2020,18:00,巴勒斯坦,7,0,
07/03/2020,18:00,波蘭,1,0,
07/03/2020,18:00,葡萄牙 ,9,0,
07/03/2020,18:00,卡塔爾,8,0,
07/03/2020,18:00,羅馬尼亞,6,0,
07/03/2020,18:00,俄羅斯,4,0,
07/03/2020,18:00,聖巴泰勒米,1,0,
07/03/2020,18:00,聖馬丁,2,0,
07/03/2020,18:00,聖馬力諾,21,0,
07/03/2020,18:00,沙特阿拉伯,8,0,
07/03/2020,18:00,塞內加爾,4,0,
07/03/2020,18:00,塞爾維亞,1,0,
07/03/2020,18:00,新加坡,130,0,
07/03/2020,18:00,斯洛文尼亞,6,0,
07/03/2020,18:00,南非,1,0,
07/03/2020,18:00,西班牙,374,5,
07/03/2020,18:00,斯里蘭卡,1,0,
07/03/2020,18:00,瑞典,61,0,
07/03/2020,18:00,瑞士,86,1,
07/03/2020,18:00,台灣,45,1,
07/03/2020,18:00,泰國,47,1,
07/03/2020,18:00,菲律賓,5,1,
07/03/2020,18:00, 突尼斯,1,0,
07/03/2020,18:00,烏克蘭,1,0,
07/03/2020,18:00,阿聯酋,27,0,
07/03/2020,18:00,英國,163,1,
07/03/2020,18:00,美國,164,11,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
07/03/2020,18:00,越南,16,0,
